dt_iso,avg_temp,avg_feels_like,min_temp,max_temp,avg_humidity,avg_wind_speed
2021-02-19,30.1400000832298,20.8406061692671,26.19,34.03,91.4242424242424,11.2354545015277
2021-02-20,30.2666665712992,20.584999759992,22.28,34.21,68.875,12.9208334088326
2021-02-21,28.2324999173482,18.5004166762034,18.61,37.63,55.1666666666667,11.2808334231377
2021-02-22,32.4461293374338,26.5964518516294,23.18,36.97,77.8387096774194,6.48967747534475
2021-02-23,37.7151726032126,30.9893101659314,30.09,50.63,80.4827586206897,10.7434483396596
2021-02-24,44.5045830408732,39.6279168923696,28.44,57.22,61.75,11.1120833754539
2021-02-25,46.7733330726624,41.2162497838338,40.78,52.03,50.6666666666667,13.1575000882149
2021-02-26,41.8820830980937,38.1724996566772,28.44,50.97,43.625,5.97583337624868
2021-02-27,41.4793549814532,36.5458065771288,32.97,53.96,83.2903225806452,9.11612907532723
2021-02-28,42.0990909229625,37.7033333055901,35.29,46,88.7272727272727,7.24606055924387
2021-03-01,43.6636581420898,39.7580488251477,38.61,48.96,89.5121951219512,7.8934146311225
2021-03-02,33.4470830758413,22.563750187556,23.18,44.49,38.1666666666667,18.9637501239777
2021-03-03,39.8679164250692,34.0274998346964,25.92,56.93,50.75,10.333333392938
2021-03-04,44.1495838165283,38.3800002733866,31.86,51.01,51.5833333333333,12.8945833245913
2021-03-05,32.1316668987274,20.9958332379659,22.6,40.17,36.4166666666667,19.0204166968664
2021-03-06,34.8591664632161,25.8583333492279,27.97,39.94,47.25,13.6450000603994
2021-03-07,35.8683333396912,29.4087501366933,22.5,44.49,45.3333333333333,8.9991666674614
2021-03-08,35.7337501049042,29.6866666475932,22.6,47.95,41.3333333333333,7.94374998410543
2021-03-09,49.0125001271566,44.5025000572205,33.12,68.23,38.25,10.4754167000453
2021-03-10,52.1050003369649,49.3195830980937,34.03,66.97,50.3333333333333,7.85374999046326
2021-03-11,55.594165802002,53.8595835367839,37.44,75.43,65.25,7.45625000198682
2021-03-12,62.6041665077209,60.7058335940043,52.29,72.19,45.5416666666667,10.0500000317891
2021-03-13,48.8158334096273,43.3104167779287,34.56,64.29,24.6666666666667,15.0783333381017
2021-03-14,47.9516668319702,43.4595829645793,34.97,60.31,32.0833333333333,15.3758333921432
2021-03-15,35.4174999396006,25.1941667397817,25.61,48.09,27.3333333333333,18.0320833921432
2021-03-16,36.3404165903727,30.0287500222524,27.72,41.79,38.5416666666667,8.51499992609024
2021-03-17,40.75,36.3768000793457,35.62,49.96,81.68,6.51119988441467
2021-03-18,46.2463635531339,42.6554546934186,42.91,50.23,90.5757575757576,7.40090907703746
2021-03-19,43.2215998840332,35.0876000213623,36.61,49.78,58.44,18.4616000366211
2021-03-20,43.90625,38.6787497997284,27.72,61.48,33.875,8.1366666952769
